Order_ID,Product_Category,Product_Price,Discount_Applied,Delivery_Time_Days,Customer_Type,Payment_Method,Customer_Return_Rate,Product_Rating,Returned,seller_id,marketplace_id,order_timestamp
ORD00910,Electronics,340.72,86.81,5,Returning,UPI,0.04,3.5,0,S008,M002,2025-09-10
ORD00911,Grocery,1839.95,322.94,1,New,Card,0.09,5.0,1,S009,M003,2025-11-16
ORD00912,Clothing,2795.99,585.74,3,Returning,COD,0.05,1.3,1,S006,M002,2025-10-06
ORD00913,Beauty,3410.21,720.22,5,New,UPI,0.15,4.6,0,S010,M003,2025-09-08
ORD00914,Electronics,4932.39,423.23,3,Returning,COD,0.19,4.1,0,S006,M002,2025-11-10
ORD00915,Footwear,2944.37,761.86,1,Returning,UPI,0.24,3.8,0,S004,M001,2025-11-14
ORD00916,Home,510.15,163.49,3,New,COD,0.15,3.3,1,S010,M003,2025-10-20
ORD00917,Electronics,842.34,238.19,6,New,UPI,0.09,2.8,0,S010,M003,2025-11-27
ORD00918,Beauty,2513.55,584.2,6,New,Card,0.22,2.6,0,S010,M003,2025-10-28
ORD00919,Home,2753.04,521.99,5,New,Card,0.02,1.9,0,S003,M001,2025-09-05
ORD00920,Clothing,4053.62,817.94,4,New,Wallet,0.04,4.0,0,S003,M001,2025-10-16
ORD00921,Beauty,3350.28,796.24,3,New,COD,0.19,2.3,0,S008,M002,2025-09-07
ORD00922,Clothing,2803.37,680.84,5,Returning,UPI,0.08,1.5,0,S002,M001,2025-09-07
ORD00923,Footwear,388.7,40.77,6,Returning,Wallet,0.19,3.6,0,S010,M003,2025-10-28
ORD00924,Grocery,3456.7,723.72,5,Returning,UPI,0.19,4.0,1,S004,M001,2025-09-15
ORD00925,Electronics,1312.37,443.12,6,Returning,COD,0.23,3.6,0,S010,M003,2025-11-10
ORD00926,Grocery,2683.76,296.39,4,Returning,Wallet,0.14,1.8,0,S010,M003,2025-09-17
ORD00927,Beauty,3177.73,932.91,5,New,COD,0.12,2.6,0,S009,M003,2025-09-01
ORD00928,Grocery,1000.75,334.96,7,New,COD,0.03,1.2,0,S009,M003,2025-09-17
ORD00929,Beauty,1325.35,451.63,1,New,Card,0.22,2.6,0,S002,M001,2025-11-13
ORD00930,Home,582.83,45.57,3,Returning,COD,0.03,4.9,0,S008,M002,2025-11-01
ORD00931,Footwear,2106.65,412.7,2,New,Wallet,0.11,5.0,0,S008,M002,2025-10-11
ORD00932,Electronics,4228.07,531.95,7,Returning,COD,0.05,4.4,0,S003,M001,2025-09-22
ORD00933,Clothing,1818.92,576.35,2,Returning,UPI,0.21,3.8,0,S002,M001,2025-09-03
ORD00934,Grocery,2388.35,296.67,3,Returning,UPI,0.15,4.6,0,S003,M001,2025-11-08
ORD00935,Grocery,2551.46,592.75,3,New,UPI,0.06,2.8,0,S006,M002,2025-10-23
ORD00936,Electronics,1608.73,175.45,5,Returning,Card,0.23,4.4,0,S009,M003,2025-09-05
ORD00937,Footwear,4554.17,1442.06,2,New,UPI,0.03,4.9,0,S008,M002,2025-09-28
ORD00938,Footwear,2841.42,369.4,3,Returning,Wallet,0.18,4.5,1,S007,M002,2025-10-09
ORD00939,Home,2183.58,571.8,5,New,UPI,0.06,3.1,0,S010,M003,2025-09-03
ORD00940,Grocery,3378.36,779.59,4,New,Card,0.05,3.4,0,S005,M001,2025-09-17
ORD00941,Electronics,2551.46,411.07,1,Returning,UPI,0.17,3.2,0,S002,M001,2025-09-29
ORD00942,Home,3469.06,1193.57,6,New,Card,0.11,3.3,0,S007,M002,2025-10-20
ORD00943,Electronics,2045.08,152.74,6,Returning,Wallet,0.24,4.9,0,S004,M001,2025-11-10
ORD00944,Beauty,4425.73,1443.13,3,Returning,UPI,0.23,3.7,0,S007,M002,2025-11-26
ORD00945,Home,218.47,63.84,3,Returning,COD,0.04,4.4,0,S005,M001,2025-11-23
ORD00946,Footwear,1228.42,239.77,4,Returning,Card,0.2,2.3,0,S003,M001,2025-09-16
ORD00947,Footwear,4690.39,372.02,1,Returning,COD,0.24,4.1,1,S008,M002,2025-10-04
ORD00948,Home,1002.86,282.11,4,New,Wallet,0.1,3.1,0,S010,M003,2025-11-26
ORD00949,Grocery,2832.76,367.71,3,New,Card,0.05,1.9,0,S004,M001,2025-10-27
ORD00950,Electronics,3664.28,664.95,6,Returning,Wallet,0.16,4.6,0,S009,M003,2025-09-29
ORD00951,Home,3001.69,187.64,7,New,COD,0.19,4.8,0,S003,M001,2025-10-20
ORD00952,Home,4133.05,650.25,2,New,Card,0.23,2.9,1,S010,M003,2025-11-21
ORD00953,Home,4188.22,837.64,1,Returning,COD,0.09,2.2,0,S010,M003,2025-10-29
ORD00954,Electronics,3610.12,402.78,6,New,Wallet,0.21,1.9,1,S007,M002,2025-10-07
ORD00955,Grocery,3904.56,1172.48,2,Returning,COD,0.15,4.3,0,S010,M003,2025-09-17
ORD00956,Electronics,4528.54,1378.13,7,New,Wallet,0.03,2.5,0,S006,M002,2025-10-28
ORD00957,Home,2728.63,252.41,7,New,Card,0.22,4.3,0,S007,M002,2025-11-14
ORD00958,Clothing,1865.26,446.41,5,New,Card,0.2,2.0,0,S002,M001,2025-09-29
ORD00959,Electronics,3456.18,605.05,2,New,Card,0.13,1.1,0,S003,M001,2025-09-24
ORD00960,Home,2165.2,589.55,3,Returning,Wallet,0.04,2.6,0,S009,M003,2025-09-11
ORD00961,Footwear,661.02,116.41,1,New,COD,0.2,3.2,0,S009,M003,2025-10-08
ORD00962,Footwear,1767.14,187.1,1,Returning,Card,0.18,3.1,0,S010,M003,2025-10-31
ORD00963,Clothing,3409.57,981.3,3,Returning,Wallet,0.18,3.1,1,S008,M002,2025-09-07
ORD00964,Clothing,3088.74,576.54,7,New,Card,0.21,2.8,0,S005,M001,2025-11-02
ORD00965,Electronics,2420.01,844.17,2,New,COD,0.24,3.9,1,S010,M003,2025-11-03
ORD00966,Footwear,929.1,66.09,3,Returning,Card,0.03,2.9,0,S007,M002,2025-09-28
ORD00967,Footwear,275.13,41.34,1,New,UPI,0.1,3.5,0,S003,M001,2025-09-20
ORD00968,Home,3810.08,866.2,5,New,UPI,0.14,3.2,0,S008,M002,2025-10-11
ORD00969,Grocery,699.07,112.6,6,New,COD,0.18,3.5,0,S009,M003,2025-10-09
ORD00970,Grocery,1980.92,166.64,5,New,UPI,0.11,4.8,0,S009,M003,2025-08-31
ORD00971,Clothing,4542.17,604.24,1,Returning,Card,0.11,1.5,0,S009,M003,2025-11-07
ORD00972,Footwear,3090.69,948.47,7,New,Wallet,0.15,1.2,0,S006,M002,2025-11-11
ORD00973,Beauty,4693.28,358.57,2,New,Wallet,0.05,2.9,0,S009,M003,2025-09-22
ORD00974,Grocery,4782.55,1391.47,5,New,COD,0.04,1.7,0,S009,M003,2025-09-11
ORD00975,Beauty,2814.84,911.57,1,New,UPI,0.08,1.0,0,S007,M002,2025-10-09
ORD00976,Footwear,4834.13,582.43,4,New,Card,0.17,2.9,0,S003,M001,2025-11-26
ORD00977,Home,4471.32,1360.63,2,New,COD,0.24,1.3,0,S003,M001,2025-10-18
ORD00978,Clothing,1514.63,447.02,3,Returning,UPI,0.09,4.3,0,S010,M003,2025-10-22
ORD00979,Beauty,4289.09,901.4,7,New,Card,0.22,4.4,0,S010,M003,2025-11-05
ORD00980,Footwear,2913.28,622.11,5,New,UPI,0.17,3.0,0,S010,M003,2025-10-18
ORD00981,Electronics,819.01,92.23,5,Returning,UPI,0.1,4.8,0,S004,M001,2025-09-29
ORD00982,Grocery,1129.0,336.42,2,New,UPI,0.06,2.9,0,S007,M002,2025-09-29
ORD00983,Clothing,1465.01,143.2,1,Returning,Card,0.01,2.8,0,S005,M001,2025-10-17
ORD00984,Footwear,2332.51,521.9,7,New,Wallet,0.09,1.5,0,S009,M003,2025-09-08
ORD00985,Footwear,1147.08,244.57,3,New,COD,0.13,1.6,0,S009,M003,2025-11-16
ORD00986,Footwear,1031.37,308.03,6,Returning,UPI,0.1,3.2,0,S010,M003,2025-09-08
ORD00987,Home,4220.03,1184.87,7,Returning,UPI,0.17,3.4,0,S005,M001,2025-09-22
ORD00988,Footwear,1936.29,484.4,4,Returning,Card,0.24,1.3,0,S010,M003,2025-11-24
ORD00989,Electronics,3625.09,422.98,7,New,Wallet,0.16,1.0,0,S004,M001,2025-11-06
ORD00990,Footwear,4247.87,617.68,5,New,Card,0.21,2.1,0,S002,M001,2025-11-16
ORD00991,Electronics,3158.88,636.34,5,Returning,UPI,0.24,2.2,0,S004,M001,2025-09-01
ORD00992,Clothing,2923.19,308.86,3,New,Wallet,0.21,1.0,1,S009,M003,2025-09-06
ORD00993,Clothing,1921.02,477.02,6,New,UPI,0.05,2.6,0,S010,M003,2025-10-24
ORD00994,Clothing,759.41,112.98,3,Returning,COD,0.24,3.8,0,S010,M003,2025-10-02
ORD00995,Home,3028.84,628.91,5,New,COD,0.08,1.5,0,S009,M003,2025-10-09
ORD00996,Beauty,2335.9,803.49,5,New,Wallet,0.08,2.4,0,S001,M001,2025-10-03
ORD00997,Grocery,4393.66,1041.97,4,New,Wallet,0.14,1.1,0,S003,M001,2025-10-27
ORD00998,Home,3836.87,493.29,4,Returning,Card,0.09,4.9,0,S005,M001,2025-10-21
ORD00999,Grocery,4058.35,1101.12,1,Returning,UPI,0.06,2.2,0,S010,M003,2025-11-05
ORD01000,Clothing,4251.09,1461.88,4,New,Wallet,0.09,2.7,0,S005,M001,2025-09-20
ORD01001,Footwear,1205.13,411.18,1,New,Card,0.19,1.3,1,S004,M001,2025-10-18
ORD01002,Clothing,1133.42,372.8,5,New,UPI,0.02,1.5,0,S006,M002,2025-09-26
ORD01003,Beauty,2158.02,589.61,1,Returning,Wallet,0.02,2.2,0,S003,M001,2025-11-11
ORD01004,Clothing,4632.46,693.08,6,Returning,COD,0.17,2.6,0,S002,M001,2025-10-19
ORD01005,Beauty,4158.64,1369.72,2,Returning,Wallet,0.17,3.1,0,S010,M003,2025-09-08
ORD01006,Home,629.31,52.58,6,Returning,Card,0.09,2.3,0,S004,M001,2025-08-30
ORD01007,Home,3006.07,404.52,5,Returning,Card,0.05,3.7,0,S006,M002,2025-10-05
ORD01008,Electronics,2705.47,926.21,1,Returning,Card,0.24,4.5,0,S003,M001,2025-10-02
ORD01009,Footwear,3428.09,703.84,2,New,Card,0.23,2.9,0,S007,M002,2025-10-15
ORD01010,Electronics,641.91,211.37,5,Returning,Wallet,0.14,3.4,0,S007,M002,2025-10-24
ORD01011,Electronics,664.41,81.11,2,New,Card,0.23,3.8,0,S001,M001,2025-09-03
ORD01012,Clothing,3221.9,982.28,7,Returning,Wallet,0.08,4.5,0,S010,M003,2025-09-24
ORD01013,Electronics,2129.53,489.16,6,Returning,Card,0.07,4.4,0,S002,M001,2025-11-11
ORD01014,Clothing,1608.5,530.71,3,Returning,COD,0.14,1.8,0,S004,M001,2025-09-15
ORD01015,Clothing,3616.23,1065.86,4,New,COD,0.09,4.0,0,S001,M001,2025-10-01
ORD01016,Grocery,3315.59,618.58,5,Returning,Card,0.13,4.6,0,S009,M003,2025-09-20
ORD01017,Beauty,711.94,200.56,2,Returning,UPI,0.16,4.0,0,S007,M002,2025-09-29
ORD01018,Beauty,2848.07,702.6,7,Returning,COD,0.24,1.5,0,S010,M003,2025-09-26
ORD01019,Beauty,2837.84,259.84,7,Returning,Card,0.24,4.9,0,S008,M002,2025-09-01
ORD01020,Home,1043.32,339.57,4,New,COD,0.01,2.7,0,S007,M002,2025-11-02
ORD01021,Clothing,4448.3,1289.86,5,Returning,COD,0.09,2.2,0,S004,M001,2025-11-12
ORD01022,Grocery,4989.64,750.9,7,Returning,Wallet,0.12,4.5,0,S009,M003,2025-09-12
ORD01023,Grocery,3310.47,563.87,4,New,UPI,0.15,4.5,1,S006,M002,2025-10-06
ORD01024,Footwear,1895.26,132.02,3,New,UPI,0.02,4.7,0,S009,M003,2025-10-10
ORD01025,Home,3033.81,330.17,4,Returning,Wallet,0.02,4.3,0,S010,M003,2025-09-06
ORD01026,Footwear,1739.25,196.21,7,Returning,COD,0.1,4.7,0,S008,M002,2025-11-27
ORD01027,Footwear,2479.91,491.86,7,New,Card,0.24,3.3,0,S001,M001,2025-08-31
ORD01028,Grocery,3307.29,713.69,4,New,COD,0.14,5.0,0,S004,M001,2025-11-01
ORD01029,Clothing,3083.12,455.72,3,New,COD,0.18,1.6,0,S010,M003,2025-11-07
ORD01030,Footwear,2161.32,148.16,7,Returning,Card,0.12,2.3,0,S003,M001,2025-11-18
ORD01031,Beauty,1388.25,302.17,3,New,COD,0.24,2.2,0,S010,M003,2025-11-15
ORD01032,Electronics,2184.67,718.88,5,New,Wallet,0.07,4.7,1,S009,M003,2025-10-22
ORD01033,Home,3734.97,635.62,3,Returning,Card,0.25,2.6,0,S009,M003,2025-10-27
ORD01034,Clothing,1127.91,80.32,2,Returning,Wallet,0.21,4.5,0,S005,M001,2025-09-23
ORD01035,Grocery,4207.13,870.02,2,Returning,COD,0.16,3.6,0,S006,M002,2025-09-29
ORD01036,Home,4070.29,1016.48,5,Returning,UPI,0.16,2.2,0,S009,M003,2025-10-16
ORD01037,Beauty,1592.25,114.17,2,Returning,Card,0.18,4.7,1,S010,M003,2025-09-10
ORD01038,Grocery,3627.95,1062.8,4,Returning,Card,0.25,4.3,1,S006,M002,2025-11-09
ORD01039,Grocery,859.18,201.45,3,New,Wallet,0.21,1.9,1,S008,M002,2025-11-24
ORD01040,Beauty,3802.07,1248.86,7,Returning,UPI,0.13,1.5,0,S002,M001,2025-11-22
ORD01041,Footwear,3550.92,849.32,5,New,Wallet,0.09,2.8,0,S007,M002,2025-10-06
ORD01042,Grocery,3840.24,379.74,4,Returning,UPI,0.08,1.3,0,S008,M002,2025-11-14
ORD01043,Home,2483.48,160.1,2,New,UPI,0.15,1.9,0,S007,M002,2025-10-11
ORD01044,Footwear,1992.79,194.98,6,Returning,UPI,0.04,4.0,1,S003,M001,2025-09-26
ORD01045,Beauty,860.84,292.27,2,New,Card,0.23,1.5,0,S010,M003,2025-10-25
ORD01046,Home,2195.67,672.77,4,Returning,COD,0.11,2.8,0,S005,M001,2025-09-01
ORD01047,Home,4518.28,299.86,1,New,UPI,0.12,4.8,1,S009,M003,2025-09-21
ORD01048,Home,3287.06,1104.54,5,New,Card,0.08,4.6,0,S008,M002,2025-11-15
ORD01049,Beauty,658.33,40.04,3,New,Wallet,0.01,3.1,0,S010,M003,2025-09-05
ORD01050,Electronics,2440.85,606.35,5,New,Wallet,0.18,3.3,0,S007,M002,2025-11-23
ORD01051,Home,1622.84,378.67,2,Returning,UPI,0.05,1.7,1,S005,M001,2025-10-09
ORD01052,Electronics,2091.29,192.57,5,New,COD,0.2,3.0,0,S005,M001,2025-10-17
ORD01053,Home,697.58,73.56,7,Returning,Wallet,0.11,2.0,0,S010,M003,2025-10-05
ORD01054,Electronics,1420.7,201.31,3,Returning,Card,0.19,4.4,0,S005,M001,2025-09-15
ORD01055,Clothing,4013.28,976.43,5,Returning,COD,0.19,3.6,0,S006,M002,2025-10-10
ORD01056,Home,3670.83,438.7,5,Returning,COD,0.01,1.0,0,S008,M002,2025-09-22
ORD01057,Clothing,3948.05,407.97,6,Returning,Card,0.19,4.3,0,S010,M003,2025-10-07
ORD01058,Clothing,4498.33,812.6,3,Returning,Card,0.17,4.7,0,S010,M003,2025-09-10
ORD01059,Home,1031.01,277.26,7,New,Card,0.23,2.2,1,S010,M003,2025-09-22
ORD01060,Beauty,4543.84,541.83,5,Returning,UPI,0.12,3.2,0,S009,M003,2025-11-19
ORD01061,Electronics,3661.21,1249.87,4,Returning,Card,0.21,1.2,0,S008,M002,2025-09-01
ORD01062,Beauty,3330.2,580.82,7,New,Wallet,0.19,1.4,0,S004,M001,2025-11-24
ORD01063,Home,2007.49,680.84,4,New,COD,0.15,3.8,0,S008,M002,2025-09-12
ORD01064,Beauty,1961.65,161.28,6,New,COD,0.12,1.7,1,S006,M002,2025-10-25
ORD01065,Electronics,1801.09,361.19,1,New,Wallet,0.13,2.0,0,S009,M003,2025-10-06
ORD01066,Grocery,1286.43,289.82,1,Returning,COD,0.09,1.4,0,S004,M001,2025-11-20
ORD01067,Clothing,2501.88,676.51,5,New,Card,0.24,4.2,0,S005,M001,2025-11-09
ORD01068,Electronics,3695.92,273.23,7,New,Wallet,0.05,4.4,1,S006,M002,2025-10-18
ORD01069,Footwear,2302.43,623.23,7,New,Card,0.15,1.1,0,S008,M002,2025-09-20
ORD01070,Footwear,3019.87,195.01,1,Returning,COD,0.2,1.3,0,S009,M003,2025-10-03
ORD01071,Footwear,2149.55,629.69,3,New,COD,0.16,2.5,0,S008,M002,2025-09-19
ORD01072,Footwear,415.85,84.91,4,Returning,COD,0.07,3.6,1,S003,M001,2025-10-29
ORD01073,Beauty,4697.71,241.85,5,New,Card,0.16,3.4,0,S007,M002,2025-10-07
ORD01074,Footwear,291.3,32.8,6,New,UPI,0.01,2.2,0,S009,M003,2025-11-08
ORD01075,Beauty,2289.48,625.98,6,New,UPI,0.15,3.7,1,S006,M002,2025-10-17
ORD01076,Electronics,4321.31,1133.31,1,Returning,Wallet,0.15,2.7,0,S007,M002,2025-10-22
ORD01077,Electronics,692.48,151.97,6,Returning,Card,0.19,1.0,0,S010,M003,2025-11-17
ORD01078,Grocery,993.19,75.2,1,New,UPI,0.1,2.6,1,S003,M001,2025-10-04
ORD01079,Beauty,3574.11,741.57,7,New,UPI,0.2,2.6,0,S006,M002,2025-10-10
ORD01080,Home,604.34,186.01,4,Returning,COD,0.09,4.6,1,S006,M002,2025-09-26
ORD01081,Beauty,3768.07,431.42,2,Returning,UPI,0.14,4.9,0,S009,M003,2025-09-04
ORD01082,Beauty,1958.48,271.36,6,New,Wallet,0.09,2.0,0,S007,M002,2025-11-15
ORD01083,Clothing,1904.13,591.0,4,Returning,COD,0.16,1.0,0,S004,M001,2025-11-11
ORD01084,Beauty,4616.18,278.79,1,New,UPI,0.24,3.6,1,S010,M003,2025-11-15
ORD01085,Electronics,300.14,56.21,1,Returning,Wallet,0.07,3.7,0,S010,M003,2025-11-22
ORD01086,Clothing,4738.54,853.16,7,New,Wallet,0.01,1.4,0,S008,M002,2025-10-03
ORD01087,Home,238.89,40.79,5,New,Card,0.2,3.6,0,S003,M001,2025-10-12
ORD01088,Footwear,2823.26,807.57,3,Returning,COD,0.03,3.7,0,S006,M002,2025-11-17
ORD01089,Home,4490.37,476.69,7,Returning,COD,0.09,1.1,0,S010,M003,2025-10-11
ORD01090,Home,3126.65,886.18,5,Returning,UPI,0.09,2.6,0,S004,M001,2025-10-15
ORD01091,Footwear,1912.5,338.85,2,New,COD,0.2,1.9,1,S007,M002,2025-10-23
ORD01092,Grocery,3428.98,417.8,3,New,COD,0.16,4.8,1,S003,M001,2025-10-11
ORD01093,Footwear,2122.27,139.71,7,Returning,Card,0.18,3.3,0,S008,M002,2025-11-17
ORD01094,Electronics,1385.23,117.13,5,New,UPI,0.17,4.5,0,S003,M001,2025-11-16
ORD01095,Footwear,2895.0,438.69,1,Returning,Card,0.24,1.7,1,S009,M003,2025-11-18
ORD01096,Clothing,299.48,29.21,6,Returning,Card,0.23,3.6,0,S004,M001,2025-11-20
ORD01097,Electronics,4742.9,1414.16,2,Returning,COD,0.21,1.3,0,S001,M001,2025-10-21
ORD01098,Grocery,2743.08,374.89,4,Returning,COD,0.19,2.3,0,S005,M001,2025-09-22
ORD01099,Home,4885.36,1643.03,5,New,COD,0.24,2.0,0,S007,M002,2025-08-30
ORD01100,Footwear,1305.82,389.28,7,Returning,COD,0.15,4.8,0,S008,M002,2025-09-06
ORD01101,Beauty,3044.63,287.22,2,Returning,UPI,0.21,4.1,0,S004,M001,2025-10-15
ORD01102,Footwear,3530.52,380.1,7,New,COD,0.24,4.7,0,S009,M003,2025-09-30
ORD01103,Electronics,1151.04,211.26,5,Returning,Card,0.19,2.9,1,S009,M003,2025-09-14
ORD01104,Beauty,703.72,180.94,7,Returning,Card,0.19,2.2,0,S005,M001,2025-10-21
ORD01105,Electronics,4112.83,397.7,6,New,Wallet,0.02,1.2,0,S010,M003,2025-10-21
ORD01106,Home,4444.23,554.49,1,New,COD,0.22,3.4,1,S008,M002,2025-09-16
ORD01107,Beauty,1407.06,293.43,3,Returning,UPI,0.15,2.6,0,S002,M001,2025-09-23
ORD01108,Grocery,1754.77,221.16,6,Returning,COD,0.13,1.8,1,S010,M003,2025-11-20
ORD01109,Footwear,691.84,143.58,1,New,Wallet,0.08,2.0,0,S008,M002,2025-09-27
ORD01110,Footwear,1926.72,468.55,5,Returning,COD,0.16,2.2,0,S008,M002,2025-10-05
ORD01111,Footwear,4946.04,1228.71,1,Returning,UPI,0.16,2.6,0,S005,M001,2025-11-19
ORD01112,Electronics,4200.63,1319.97,7,Returning,Wallet,0.08,3.0,0,S002,M001,2025-09-29
ORD01113,Home,947.31,143.23,1,Returning,COD,0.17,3.0,0,S009,M003,2025-09-01
ORD01114,Electronics,2292.25,192.78,1,Returning,COD,0.22,2.3,0,S010,M003,2025-10-04
ORD01115,Grocery,4905.5,1293.45,5,New,Wallet,0.07,1.7,1,S006,M002,2025-10-28
ORD01116,Clothing,1414.89,143.27,7,Returning,Wallet,0.03,2.1,1,S005,M001,2025-11-17
ORD01117,Grocery,2476.81,833.12,3,New,Card,0.12,3.0,0,S010,M003,2025-10-15
ORD01118,Footwear,3034.76,961.67,7,New,Wallet,0.19,1.3,0,S008,M002,2025-10-23
ORD01119,Clothing,2369.37,819.67,3,Returning,Wallet,0.03,2.3,0,S007,M002,2025-09-20
ORD01120,Beauty,3394.53,1181.88,3,Returning,Wallet,0.08,1.3,0,S010,M003,2025-10-25
ORD01121,Home,375.61,22.14,5,New,Card,0.08,2.4,0,S010,M003,2025-09-03
ORD01122,Electronics,2926.86,602.03,4,Returning,Wallet,0.17,4.9,0,S009,M003,2025-10-07
ORD01123,Electronics,2413.85,489.57,2,Returning,Wallet,0.08,4.6,1,S007,M002,2025-09-22
ORD01124,Footwear,1557.38,259.68,4,Returning,Card,0.11,1.5,0,S005,M001,2025-10-06
ORD01125,Clothing,3114.08,1061.54,2,Returning,Wallet,0.21,4.3,0,S007,M002,2025-11-26
ORD01126,Footwear,1072.06,168.8,7,New,Wallet,0.18,1.3,0,S005,M001,2025-11-09
ORD01127,Grocery,1841.72,331.58,6,New,Card,0.04,4.2,1,S009,M003,2025-09-10
ORD01128,Electronics,3331.28,919.07,1,Returning,UPI,0.19,4.4,0,S005,M001,2025-10-14
ORD01129,Beauty,2934.17,1021.53,6,New,Wallet,0.21,1.2,0,S004,M001,2025-09-01
ORD01130,Clothing,3927.98,652.89,5,Returning,COD,0.09,2.5,0,S008,M002,2025-11-21
ORD01131,Home,2904.44,646.72,7,New,UPI,0.08,4.7,1,S006,M002,2025-09-29
ORD01132,Footwear,3961.64,440.7,5,New,Card,0.12,2.4,0,S006,M002,2025-10-29
ORD01133,Beauty,3729.56,243.39,5,Returning,Card,0.05,4.3,0,S010,M003,2025-11-19
ORD01134,Grocery,4935.48,951.16,3,Returning,Card,0.12,1.6,0,S008,M002,2025-10-03
ORD01135,Clothing,4578.85,1538.62,7,New,COD,0.09,4.4,0,S005,M001,2025-10-05
ORD01136,Grocery,3259.83,944.27,1,Returning,Card,0.11,4.7,0,S010,M003,2025-11-13
ORD01137,Grocery,1167.7,365.07,4,New,COD,0.13,2.4,0,S001,M001,2025-11-16
ORD01138,Electronics,3388.06,1130.15,6,New,UPI,0.02,3.4,0,S002,M001,2025-11-27
ORD01139,Beauty,722.63,108.5,1,New,UPI,0.16,3.8,0,S008,M002,2025-11-07
ORD01140,Footwear,3561.55,635.55,2,New,Wallet,0.11,4.3,0,S005,M001,2025-09-11
ORD01141,Electronics,3787.56,908.6,5,Returning,UPI,0.13,2.8,0,S008,M002,2025-10-11
ORD01142,Grocery,4026.24,321.08,1,New,Card,0.2,2.7,1,S002,M001,2025-10-12
ORD01143,Home,2678.83,908.78,4,New,UPI,0.04,4.3,1,S003,M001,2025-11-08
ORD01144,Grocery,3224.1,983.65,7,Returning,COD,0.06,3.6,0,S009,M003,2025-10-08
ORD01145,Beauty,870.02,83.7,3,New,Card,0.1,2.6,0,S010,M003,2025-10-12
ORD01146,Home,3584.67,990.54,1,Returning,Card,0.08,3.3,0,S006,M002,2025-09-21
ORD01147,Clothing,413.05,137.47,3,New,UPI,0.14,2.6,0,S003,M001,2025-11-23
ORD01148,Footwear,2166.43,662.92,3,Returning,COD,0.18,4.6,0,S010,M003,2025-11-13
ORD01149,Grocery,864.64,142.71,6,New,Card,0.16,1.2,0,S008,M002,2025-10-16
ORD01150,Electronics,1097.61,322.04,4,New,Card,0.21,2.7,1,S007,M002,2025-09-09
ORD01151,Clothing,3564.5,481.7,7,New,Wallet,0.03,3.2,1,S002,M001,2025-10-24
ORD01152,Clothing,1667.71,439.3,5,Returning,COD,0.1,4.0,0,S010,M003,2025-10-02
ORD01153,Home,1704.02,537.34,5,New,UPI,0.17,1.3,0,S006,M002,2025-09-22
ORD01154,Grocery,2291.74,588.76,7,New,COD,0.09,1.8,0,S009,M003,2025-11-24
ORD01155,Electronics,2539.72,615.33,5,Returning,Card,0.2,4.5,0,S002,M001,2025-09-24
ORD01156,Grocery,2693.87,457.82,2,New,Wallet,0.06,4.7,0,S007,M002,2025-08-30
ORD01157,Clothing,1441.03,111.08,1,New,UPI,0.13,3.0,0,S010,M003,2025-10-06
ORD01158,Beauty,4989.88,974.51,1,New,Card,0.09,2.4,0,S005,M001,2025-10-23
ORD01159,Beauty,3576.2,906.7,5,New,Card,0.07,3.8,0,S009,M003,2025-09-23
ORD01160,Home,3647.82,1071.28,1,New,UPI,0.07,1.5,0,S004,M001,2025-09-14
ORD01161,Beauty,3235.09,266.92,2,New,Wallet,0.21,2.3,0,S010,M003,2025-10-17
ORD01162,Beauty,1592.6,250.55,2,New,Card,0.03,2.0,0,S008,M002,2025-10-13
ORD01163,Clothing,3092.84,401.36,4,Returning,UPI,0.1,3.7,1,S009,M003,2025-09-07
ORD01164,Footwear,1268.97,179.48,1,New,COD,0.1,1.8,1,S003,M001,2025-10-23
ORD01165,Clothing,4024.27,646.74,6,Returning,Card,0.03,1.9,1,S005,M001,2025-09-13
ORD01166,Home,355.59,104.17,2,New,COD,0.21,1.7,0,S003,M001,2025-11-20
ORD01167,Grocery,4714.07,1391.55,6,New,COD,0.02,3.2,0,S006,M002,2025-09-07
ORD01168,Clothing,1678.12,534.68,3,Returning,Wallet,0.17,2.4,0,S010,M003,2025-11-11
ORD01169,Footwear,2069.87,328.22,2,Returning,UPI,0.15,2.6,0,S006,M002,2025-10-01
ORD01170,Footwear,3013.4,158.67,6,Returning,Wallet,0.03,3.9,0,S001,M001,2025-11-17
ORD01171,Grocery,4808.51,632.21,6,Returning,UPI,0.19,1.3,1,S003,M001,2025-10-16
ORD01172,Home,971.57,74.86,4,Returning,UPI,0.18,2.4,0,S004,M001,2025-10-11
ORD01173,Footwear,2599.29,456.88,7,New,Wallet,0.21,3.6,0,S002,M001,2025-11-19
ORD01174,Electronics,2350.71,726.67,2,Returning,Wallet,0.05,4.6,0,S008,M002,2025-09-06
ORD01175,Home,2383.37,543.07,5,New,Card,0.21,1.1,0,S008,M002,2025-11-04
ORD01176,Grocery,4076.84,313.75,3,New,COD,0.04,4.0,1,S002,M001,2025-11-10
ORD01177,Home,1332.3,373.62,4,New,Wallet,0.24,1.7,0,S005,M001,2025-09-04
ORD01178,Clothing,2324.57,443.94,7,Returning,COD,0.07,3.7,0,S009,M003,2025-09-29
ORD01179,Electronics,204.81,44.6,6,New,UPI,0.21,2.8,0,S010,M003,2025-11-19
ORD01180,Footwear,4191.03,702.75,6,Returning,Card,0.2,4.3,0,S006,M002,2025-10-07
